0, 1997609.9902114868, 264.7315673828125
1, 1918916.8128433228, 263.4508056640625
2, 1900621.9437408447, 269.0523681640625
3, 1888811.6186447144, 264.7627258300781
4, 1880585.8131866455, 255.72283935546875
5, 1872902.8404846191, 259.1841735839844
6, 1865720.1220550537, 264.8482666015625
7, 1858941.2028656006, 273.3445739746094
8, 1854384.761756897, 261.7344055175781
9, 1850596.995109558, 259.5006103515625
10, 1844616.6384887695, 255.92071533203125
11, 1839925.966178894, 263.0655822753906
12, 1835543.594078064, 256.76824951171875
13, 1832072.4259414673, 250.06100463867188
14, 1829270.8720855713, 246.90476989746094
15, 1827231.0043182373, 251.76437377929688
16, 1825381.4795455933, 235.08700561523438
17, 1822883.9848480225, 240.2645263671875
18, 1822259.7591781616, 255.12973022460938
19, 1821020.1769866943, 244.0168914794922
20, 1819833.3669433594, 241.26809692382812
21, 1817421.3630447388, 249.1947784423828
22, 1815119.001914978, 241.50064086914062
23, 1814833.6861419678, 244.8132781982422
24, 1812646.652206421, 250.273193359375
25, 1810921.0343399048, 239.2301483154297
26, 1811295.304550171, 233.73240661621094
27, 1812509.8213043213, 240.3392333984375
28, 1811717.0169525146, 242.4920654296875
29, 1809855.2059173584, 249.547607421875
30, 1809960.1225891113, 238.9061737060547
31, 1810174.043045044, 235.41729736328125
